23 4.0 673.39 463.41
24 4.0 671.32 514.2
25 4.0 685.41 343.83
26 4.0 193.5 355.53
27 4.0 525.04 774.8
28 4.0 167.42 369.1
29 4.0 769.22 432.42
0 5.0 702.68 784.26
1 5.0 816.17 435.09
2 5.0 715.53 1303.55
3 5.0 162.72 371.3
4 5.0 724.47 1309.1
5 5.0 949.12 418.37
6 5.0 164.09 370.82
7 5.0 229.84 250.6
8 5.0 281.56 364.53
9 5.0 464.43 910.16
10 5.0 384.17 997.33
11 5.0 454.13 679.28
12 5.0 823.89 1399.71
13 5.0 226.81 251.68
14 5.0 466.25 569.95
15 5.0 669.77 497.67
16 5.0 1036.72 649.54
17 5.0 493.41 1015.66
18 5.0 189.96 357.37
19 5.0 299.47 566.03
20 5.0 581.11 347.63
21 5.0 961.59 537.1
22 5.0 580.96 642.56
23 5.0 670.21 464.46
24 5.0 673.24 520.69
25 5.0 694.53 345.07
26 5.0 192.3 356.15
27 5.0 527.61 783.45
28 5.0 165.95 369.86
29 5.0 777.74 429.78
0 6.0 699.58 777.7
1 6.0 823.84 436.98
2 6.0 721.35 1310.38
3 6.0 160.26 370.63
4 6.0 720.73 1304.72
5 6.0 949.65 415.08
6 6.0 162.48 371.35
7 6.0 232.81 256.85
8 6.0 284.32 370.99
9 6.0 461.93 902.0
10 6.0 376.5 999.62
11 6.0 446.85 681.23
12 6.0 832.41 1401.13
13 6.0 230.13 258.68
14 6.0 464.25 563.5
15 6.0 668.5 493.41
16 6.0 1031.7 644.88
17 6.0 495.48 1022.27
18 6.0 187.19 358.81
19 6.0 297.12 558.55
20 6.0 571.19 350.7
21 6.0 965.76 533.88
22 6.0 574.42 644.54
23 6.0 669.3 464.76
24 6.0 675.23 527.42
25 6.0 703.4 346.95
26 6.0 191.07 356.79
27 6.0 530.05 791.67
28 6.0 164.56 370.59
29 6.0 786.57 429.23
0 7.0 693.67 775.39
1 7.0 831.15 440.8
2 7.0 726.66 1316.6
3 7.0 159.0 368.81
4 7.0 716.32 1299.54
5 7.0 947.61 413.79
6 7.0 160.77 370.98
7 7.0 235.66 262.86
